id,Compound,smiles,CAS_RN,logS,Ref_logS,mp,Ref_mp,logPN,Ref_logP,GSE,diff_logS
SolCbio3-2090,Amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,,-4.85,avdeef,197,avdeef,4.92,Kenneth,-6.14,1.29
SolCbio3-2091,Cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,,-4.34,avdeef,149,avdeef,5.2,Kenneth,-5.94,1.6
SolCbio3-2092,Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,-4.62,avdeef,190,avdeef,5.19,Kenneth,-6.34,1.72
SolCbio3-2093,Pyrilamine<Mepyramine>,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,,-3.47,avdeef,87,avdeef,3.27,Kenneth,-3.39,0.08
SolCbio3-2094,Methapyrilene<Thenylpyramine>,CN(C)CCN(Cc1cccs1)c1ccccn1,,-2.6,avdeef,88,avdeef,2.87,Kenneth,-3,0.4
SolCbio3-2095,Bromdiphenhydramine<Bromazine>,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,,-3.75,avdeef,98,avdeef,4,Kenneth,-4.23,0.48
SolCbio3-2096,Diphenhydramine<Benadryl>,CN(C)CCOC(c1ccccc1)c1ccccc1,,-2.95,avdeef,169,avdeef,3.27,Kenneth,-4.21,1.26
SolCbio3-2097,Tramadol,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,,-2.24,avdeef,181,avdeef,1.34,Kenneth,-2.4,0.16
SolCbio3-2098,Demeclocycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,,-2.58,avdeef,171,avdeef,0.2,Kenneth,-1.16,1.42
SolCbio3-2099,Metacycline<Methacycline>,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,,-1.61,avdeef,165,avdeef,-0.3,Kenneth,-0.6,1.01
SolCbio3-2100,N-Methylacetanilide,CC(=O)N(C)c1ccccc1,,-0.95,avdeef,103,avdeef,1.12,Kenneth,-1.4,0.45
SolCbio3-2101,N-(2-Amino-2-oxoethyl)-2-(benzoyloxy)acetamide,CN(CC(N)=O)C(=O)COC(=O)c1ccccc1,,-0.92,avdeef,102,avdeef,0.08,Kenneth,-0.35,0.57
SolCbio3-2102,Dofetilide,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,,-4.05,avdeef,133,avdeef,2.1,Kenneth,-2.68,1.37
SolCbio3-2103,N1-Methyl-N1-(2-pyridyl)sulfanilamide,CN(c1ccccn1)S(=O)(=O)c1ccc(N)cc1,,-2.29,avdeef,190,avdeef,1.3,Kenneth,-2.45,0.16
SolCbio3-2104,Tenoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,,-4.17,avdeef,211,avdeef,1.9,Kenneth,-3.26,0.91
SolCbio3-2105,Hexazinone,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,,-0.88,avdeef,116,avdeef,1.85,Kenneth,-2.26,1.38
SolCbio3-2106,Buthidazole,CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,,-1.88,avdeef,189,avdeef,1.49,Kenneth,-2.63,0.75
SolCbio3-2107,DMTT<Dazomet>,CN1CSC(=S)N(C)C1,,-1.73,avdeef,106,avdeef,0.63,Kenneth,-0.94,0.79
SolCbio3-2108,Methazolamide<Neptazane>,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,,-1.92,avdeef,214,avdeef,0.13,Kenneth,-1.52,0.4
SolCbio3-2109,1-Methyluracil,Cn1ccc(=O)[nH]c1=O,,-0.8,avdeef,237,avdeef,-1.2,Kenneth,-0.42,0.38
SolCbio3-2110,Arecoline,COC(=O)C1=CCCN(C)C1,,0.81,avdeef,25,avdeef,0.35,Kenneth,0.15,0.66
SolCbio3-2111,Tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,,-5.11,avdeef,302,avdeef,1.7,Kenneth,-3.97,1.14
SolCbio3-2112,Ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,,-4.62,avdeef,153,avdeef,2.2,Kenneth,-2.98,1.64
SolCbio3-2113,Vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,-5.29,avdeef,235,avdeef,5,PubChem,-6.6,1.31
SolCbio3-2114,Eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,,-5.57,avdeef,47,avdeef,3.9,Kenneth,-3.62,1.95
SolCbio3-2115,Chlorcyclizine,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,-3.45,avdeef,110,avdeef,3.45,PubChem,-3.8,0.35
SolCbio3-2116,Brigatinib,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,,-2.68,avdeef,214,avdeef,5.17,PubChem,-6.56,3.88
SolCbio3-2117,Loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,-4.47,avdeef,110,avdeef,3.6,Kenneth,-3.95,0.52
SolCbio3-2118,Bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,-5.36,avdeef,133,avdeef,3.34,PubChem,-3.92,1.44
SolCbio3-2119,Glasdegib<DAURISMO>,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,,-5.34,avdeef,214,avdeef,2.28,PubChem,-3.67,1.67
SolCbio3-2120,Codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,,-1.48,avdeef,155,avdeef,1.19,Kenneth,-1.99,0.51
SolCbio3-2121,Apomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,,-5.06,avdeef,286,avdeef,2.3,Kenneth,-4.41,0.65
SolCbio3-2122,Cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,-2.27,avdeef,98,avdeef,2.3,Kenneth,-2.53,0.26
SolCbio3-2123,Temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,,-3.46,avdeef,158,avdeef,2.19,Kenneth,-3.02,0.44
SolCbio3-2124,Echinopsine,Cn1ccc(=O)c2ccccc21,,-0.98,avdeef,152,avdeef,0.44,Kenneth,-1.21,0.23
SolCbio3-2125,Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,-5.616,avdeef,204,avdeef,3.8,Kenneth,-5.09,0.526
SolCbio3-2126,Synephrine,CNCC(O)c1ccc(O)cc1,,-1.74,avdeef,185,avdeef,-0.45,Kenneth,-0.65,1.09
SolCbio3-2127,Fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,-5.34,avdeef,181,avdeef,4.05,Kenneth,-5.11,0.23
SolCbio3-2128,Maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,,-4.54,avdeef,92,avdeef,5.1,Kenneth,-5.27,0.73
SolCbio3-2129,Protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,,-5.65,avdeef,127,avdeef,4.7,Kenneth,-5.22,0.43
SolCbio3-2130,Desipramine,CNCCCN1c2ccccc2CCc2ccccc21,,-4.01,avdeef,100,avdeef,4.9,Kenneth,-5.15,1.14
SolCbio3-2131,Naratriptan,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,,-3.13,avdeef,171,avdeef,1.6,Kenneth,-2.56,0.57
SolCbio3-2132,Sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,-4.83,avdeef,119,avdeef,5.51,Kenneth,-5.95,1.12
SolCbio3-2133,Dimethylfumarate,COC(=O)/C=C/C(=O)OC,,-2.29,avdeef,104,avdeef,0.74,PubChem,-1.03,1.26
SolCbio3-2134,Dimethyloxalate,COC(=O)C(=O)OC,,0.17,avdeef,54,avdeef,-0.17,Kenneth,0.38,0.21
SolCbio3-2135,N-[(Benzoyloxy)acetyl]-L-ProlineMethyl,COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,,-2.08,avdeef,73,avdeef,1.42,Kenneth,-1.4,0.68
SolCbio3-2136,Methyl(4-chloro-phenyl)sulfonylacetate,COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,,-2.38,avdeef,85,avdeef,1.31,Kenneth,-1.41,0.97
SolCbio3-2137,1-(Methoxycarbonyl)-5-fluorouracil,COC(=O)n1cc(F)c(=O)[nH]c1=O,,-0.91,avdeef,160,avdeef,-0.68,Kenneth,-0.17,0.74
SolCbio3-2138,BaloxavirMarboxil<XOFLUZA>,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,,-4.58,avdeef,229,avdeef,2.26,PubChem,-3.8,0.78
SolCbio3-2139,Methyl5-Benzoyl-2-[(methoxycarbonyl)amino]-1H-benzimidazole-1-carboxylate,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2n1C(=O)OC,,-4.72,avdeef,157,avdeef,2.47,Kenneth,-3.29,1.43
SolCbio3-2140,"3,4,5-Trimethoxybenzaldehyde",COc1cc(C=O)cc(OC)c1OC,,-2.12,avdeef,100,avdeef,1.39,Kenneth,-1.64,0.48
SolCbio3-2141,"Syringol<2,6-Dimethoxyphenol>",COc1cccc(OC)c1O,,-0.95,avdeef,57,avdeef,1.15,Kenneth,-0.97,0.02
SolCbio3-2142,Dacomitinib<VIZIMPRO>,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,,-7.32,avdeef,185,avdeef,3.92,PubChem,-5.02,2.3
SolCbio3-2143,"3,3'-Dimethoxybenzidine",COc1cc(-c2ccc(N)c(OC)c2)ccc1N,,-3.61,avdeef,137,avdeef,1.81,Kenneth,-2.43,1.18
SolCbio3-2144,2-Methoxy-5-nitroaniline,COc1ccc([N+](=O)[O-])cc1N,,-3.17,avdeef,118,avdeef,1.47,Kenneth,-1.9,1.27
SolCbio3-2145,4-Methoxy-2-nitroaniline,COc1ccc(N)c([N+](=O)[O-])c1,,-3.15,avdeef,124,avdeef,1.94,Kenneth,-2.43,0.72
SolCbio3-2146,4-[(4-Methoxyphenyl)sulfonyl-2-furansulfonamide,COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,,-3.02,avdeef,118,avdeef,1.17,Kenneth,-1.6,1.42
SolCbio3-2147,Herniarin,COc1ccc2ccc(=O)oc2c1,,-3.12,avdeef,103,avdeef,1.74,Kenneth,-2.02,1.1
SolCbio3-2148,4-(4-Methoxybenzoyl)-2-furansulfonamide,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,,-4.15,avdeef,181,avdeef,1.52,Kenneth,-2.58,1.57
SolCbio3-2149,4-(4-Methoxy-benzoyl)-2-thiophenesulfonamide,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,,-4.47,avdeef,174,avdeef,1.76,Kenneth,-2.75,1.72
SolCbio3-2150,"2-(Benzoyloxy)-N,N-bis(2-methoxyethyl)acetamide",COCCN(CCOC)C(=O)COC(=O)c1ccccc1,,-0.57,avdeef,58,avdeef,1.28,Kenneth,-1.11,0.54
SolCbio3-2151,Cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,,-2.97,avdeef,185,avdeef,-0.02,Kenneth,-1.08,1.89
SolCbio3-2152,Sulfadoxine,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,,-3.17,avdeef,192,avdeef,0.7,Kenneth,-1.87,1.3
SolCbio3-2153,FerulicAcid,COc1cc(/C=C/C(=O)O)ccc1O,,-2.49,avdeef,169,avdeef,1.51,PubChem,-2.45,0.04
SolCbio3-2154,VanillicAcid,COc1cc(C(=O)O)ccc1O,,-2.04,avdeef,214,avdeef,1.43,Kenneth,-2.82,0.78
SolCbio3-2155,Lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,,-6.53,avdeef,218,avdeef,3.3,PubChem,-4.73,1.8
SolCbio3-2156,p-AnisicAcid<4-MethoxybenzoicAcid>,COc1ccc(C(=O)O)cc1,,-2.83,avdeef,185,avdeef,1.96,Kenneth,-3.06,0.23
SolCbio3-2157,Apixaban,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,,-4.22,avdeef,238,avdeef,2.71,PubChem,-4.34,0.12
SolCbio3-2158,Hesperetin,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,,-4.2,avdeef,230,avdeef,2.6,Kenneth,-4.15,0.05
SolCbio3-2159,5-Methoxyindole,COc1ccc2[nH]ccc2c1,,-2.14,avdeef,57,avdeef,2.06,Kenneth,-1.88,0.26
SolCbio3-2160,6-Methoxyquinoline,COc1ccc2ncccc2c1,,-1.67,avdeef,19,avdeef,2.2,Kenneth,-1.64,0.03
SolCbio3-2161,Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,,-4.65,avdeef,180,avdeef,2.7,PubChem,-3.75,0.9
SolCbio3-2162,2-Methyl-Thiobenzothiazole,CSc1nc2ccccc2s1,,-3.16,avdeef,44,avdeef,3.15,Kenneth,-2.84,0.32
SolCbio3-2163,2-(Methylsulfanyl)pyrimidine,CSc1ncccn1,,-0.4,avdeef,85,avdeef,1.01,Kenneth,-1.11,0.71
SolCbio3-2164,Enalaprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,,-1.95,avdeef,155,avdeef,-0.74,PubChem,-0.06,1.89
SolCbio3-2165,Sofosbuvir<inEPCLUSA>,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,-2.42,avdeef,99,avdeef,1.62,PubChem,-1.86,0.56
SolCbio3-2166,Umbralisib<RP-5264><UKONIQ>,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,,-5.49,avdeef,141,avdeef,7.24,PubChem,-7.9,2.41
SolCbio3-2167,Natamycin,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,,-4.15,avdeef,290,avdeef,1.1,PubChem,-3.25,0.9
SolCbio3-2168,Tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,-3.5,avdeef,116,avdeef,1.808,PubChem,-2.218,1.282
SolCbio3-2169,Dolutegravir<GSK1349572A>,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,,-4.33,avdeef,190,avdeef,2.2,PubChem,-3.35,0.98
SolCbio3-2170,Retapamulin(1),C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,-4.13,avdeef,126,avdeef,5,Kenneth,-5.51,1.38
SolCbio3-2171,Sparfloxacin,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,,-3.37,avdeef,203,avdeef,-0.02,Kenneth,-1.26,2.11
SolCbio3-2172,MeropenemÂ·3H2O<MERREM>,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,,-1.44,avdeef,196,avdeef,-0.6,Kenneth,-0.61,0.83
SolCbio3-2173,"Ergotamine,Dihydro-",CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,,-4.85,avdeef,204,avdeef,2,Kenneth,-3.29,1.56
SolCbio3-2174,Ergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,,-5.44,avdeef,213,avdeef,2,Kenneth,-3.38,2.06
SolCbio3-2175,Endo-(+)-FenchylAlcohol,CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1O,,-2.27,avdeef,41,avdeef,3.17,Kenneth,-2.83,0.56
SolCbio3-2176,ChenodeoxycholicAcid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,-4.57,avdeef,119,avdeef,4.15,PubChem,-4.59,0.02
SolCbio3-2177,UrsodeoxycholicAcid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,-5.05,avdeef,203,avdeef,3,Kenneth,-4.28,0.77
SolCbio3-2178,DeoxycholicAcid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,,-4.55,avdeef,176,avdeef,3.5,Kenneth,-4.51,0.04
SolCbio3-2179,CholicAcid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,,-3.63,avdeef,198,avdeef,2.02,Kenneth,-3.25,0.38
SolCbio3-2180,Formoterol,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,,-4.46,avdeef,123,avdeef,2.2,Kenneth,-2.68,1.78
SolCbio3-2181,TenofovirDisoproxil,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,,-1.53,avdeef,157,avdeef,1.25,Kenneth,-2.07,0.54
SolCbio3-2182,TenofovirAlafenamide,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,,-3.25,avdeef,106,avdeef,1.6,PubChem,-1.91,1.34
SolCbio3-2183,Posaconazole,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,,-5.68,avdeef,171,avdeef,5.5,PubChem,-6.46,0.78
SolCbio3-2184,Crizotinib,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,-4.29,avdeef,190,avdeef,1.83,PubChem,-2.98,1.31
SolCbio3-2185,MilbemycinA3<MilbemectinA3>,CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@H]([C@@H]1O)[C@@]42O)O[C@@]1(CC[C@H](C)[C@@H](C)O1)C3,,-5.78,avdeef,214,avdeef,5.3,PubChem,-6.69,0.91
SolCbio3-2186,Ofloxacin<Levofloxacin>,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,,-1.39,avdeef,254,avdeef,2.1,Kenneth,-3.89,2.5
SolCbio3-2187,Betamethasone-21-Acetate,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,-4.16,avdeef,204,avdeef,2.84,Kenneth,-4.13,0.03
SolCbio3-2188,Daunorubicin<Daunomycin>,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,-4.13,avdeef,209,avdeef,1.83,Kenneth,-3.17,0.96
SolCbio3-2189,Idarubicin,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,,-6.44,avdeef,210,avdeef,0.2,Kenneth,-1.55,4.89
SolCbio3-2190,Pentazocine,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,,-3.96,avdeef,146,avdeef,4.64,Kenneth,-5.35,1.39
SolCbio3-2191,Oxytetracycline<Terramycin>,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,,-3.28,avdeef,204,avdeef,-0.9,Kenneth,-0.39,2.89
SolCbio3-2192,Canrenone,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,,-6.1,avdeef,150,avdeef,2.68,Kenneth,-3.43,2.67
SolCbio3-2193,11-Deoxy-17-hydroxycorticosterone<Cortexolone>,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,,-3.9,avdeef,208,avdeef,3.08,Kenneth,-4.41,0.51
SolCbio3-2194,Eplerenone,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,,-3.16,avdeef,219,avdeef,1.3,Kenneth,-2.74,0.42
SolCbio3-2195,Fludroxycortide<Flurandrenolone>,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,-3.17,avdeef,251,avdeef,0.6,Kenneth,-2.36,0.81
SolCbio3-2196,[(1s)-endo]-(-)-Borneol,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,,-2.52,avdeef,207,avdeef,2.69,PubChem,-4.01,1.49
SolCbio3-2197,Prasterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,,-4.12,avdeef,141,avdeef,3.23,Kenneth,-3.89,0.23
SolCbio3-2198,Finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,,-3.94,avdeef,254,avdeef,3.03,Kenneth,-4.82,0.88
SolCbio3-2199,Dutasteride<Avodart>,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,,-7.35,avdeef,250,avdeef,6.8,Kenneth,-8.55,1.2
SolCbio3-2200,Estetrol<inKORSUVA>,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,,-3.02,avdeef,235,avdeef,2.62,PubChem,-4.22,1.2
SolCbio3-2201,Artemether,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,,-2.81,avdeef,88,avdeef,3.53,Kenneth,-3.66,0.85
SolCbio3-2202,Propylphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,,0.51,avdeef,103,avdeef,1.94,Kenneth,-2.22,2.73
SolCbio3-2203,Paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,,-4.31,avdeef,159,avdeef,1.8,Kenneth,-2.64,1.67
SolCbio3-2204,MuskKetone,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,,-2.4,avdeef,136,avdeef,4.3,Kenneth,-4.91,2.51
SolCbio3-2205,Troglitazone,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,,-6.28,avdeef,185,avdeef,3.6,Kenneth,-4.7,1.58
SolCbio3-2206,Nelfinavir<AG1343>,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,,-5.82,avdeef,350,avdeef,6,Kenneth,-8.75,2.93
SolCbio3-2207,Harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,,-5.27,avdeef,264,avdeef,3.56,Kenneth,-5.45,0.18
SolCbio3-2208,Harmane,Cc1nccc2c1[nH]c1ccccc12,,-4.08,avdeef,237,avdeef,3.1,Kenneth,-4.72,0.64
SolCbio3-2209,Tianafac,Cc1c(CC(=O)O)sc2ccc(Cl)cc12,,-4.55,avdeef,175,avdeef,3.92,Kenneth,-4.92,0.37
SolCbio3-2210,Palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,-5.17,avdeef,246,avdeef,0.99,PubChem,-2.7,2.47
SolCbio3-2211,Trioxsalen,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,,-5.5,avdeef,235,avdeef,3.14,Kenneth,-4.74,0.76
SolCbio3-2212,Rilpivirine<Edurant>,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,,-7.51,avdeef,248,avdeef,4.86,PubChem,-6.59,0.92
SolCbio3-2213,Bianisidine,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,,-2.21,avdeef,132,avdeef,2.34,Kenneth,-2.91,0.7
SolCbio3-2214,Tucatinib<Irinitinib><TUKYSA>,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,,-4.85,avdeef,230,avdeef,3.62,PubChem,-5.17,0.32
SolCbio3-2215,Sulfisomidine<Sulfasodimine>,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,,-2,avdeef,243,avdeef,-0.33,Kenneth,-1.35,0.65
SolCbio3-2216,Sulfamethazine<Sulfamezathine><Sulfadimidine>,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,,-2.64,avdeef,195,avdeef,0.19,Kenneth,-1.39,1.25
SolCbio3-2217,Isoxicam,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,,-5.61,avdeef,206,avdeef,2.83,Kenneth,-4.14,1.47
