,Unnamed: 0,DATABASE_ID,NAME,SMILES,logP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methy,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophen,fr_unbrch_alkane,fr_urea,MW,MR,HBA,HBD,RotBonds,AromRings,AliphRings,PSA,C,Cl,F,Br,I,SMILES_standard
8709,8709,ENV8993,"2-(N,N-diMe acetamido)furan",CN(C)C(=O)Cc1ccco1,0.01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.181,41.10600000000002,2,0,2,1,0,33.45,8,0,0,0,0,CN(C)C(=O)Cc1ccco1
8710,8710,ENV8994,O-(1-Et-1-vinyl-CC=C)carbamate,C#CC(C=C)(CC)OC(N)=O,1.09,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,153.18099999999998,42.72040000000001,2,1,3,0,0,52.32000000000001,8,0,0,0,0,C#CC(C=C)(CC)OC(N)=O
8711,8711,ENV8995,"N,N-Di-(Me sulfonyl)-aniline",CS(=O)(=O)N(c1ccccc1)S(C)(=O)=O,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,249.313,58.60860000000002,4,0,3,1,0,71.52000000000001,8,0,0,0,0,CS(=O)(=O)N(c1ccccc1)S(C)(=O)=O
8712,8712,ENV8996,"4H-Pyrido[1,2-a]pyrimidin-4-one, 6,7,8,9-tetrahy",Cc1cnc2n(c1=O)CCCC2C,0.69,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.23499999999996,50.88300000000003,3,0,0,1,1,34.89,10,0,0,0,0,Cc1cnc2n(c1=O)CCCC2C
8713,8713,ENV8997,"Thiophene, 3-CH2CH2NMe2",CN(C)CCc1ccsc1,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.26600000000002,46.57700000000003,2,0,3,1,0,3.24,8,0,0,0,0,CN(C)CCc1ccsc1
8714,8714,ENV8998,"2,4-DiNH2-6-diEtAm-pyrimidine-3-oxide",CCN(CC)c1cc(N)[n+]([O-])c(N)n1,1.16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.242,55.58280000000002,5,2,3,1,0,95.11,8,0,0,0,0,CCN(CC)c1cc(N)[n+]([O-])c(N)n1
8715,8715,ENV8999,1-(2-MeO-2-Etbutanoyl)urea,CCC(CC)(OC)C(=O)NC(N)=O,0.96,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,188.22699999999995,48.04810000000003,3,2,4,0,0,81.42,8,0,0,0,0,CCC(CC)(OC)C(=O)NC(N)=O
8716,8716,ENV9000,"Phenoxyacetic acid, 3-CL-5-F",O=C(O)COc1cc(F)cc(Cl)c1,2.2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.584,44.54080000000001,2,1,3,1,0,46.53,8,1,1,0,0,O=C(O)COc1cc(F)cc(Cl)c1
8717,8717,ENV9001,"1-Me-5,7-DiNO2 benzpyrazole",Cn1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,1.63,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.16,54.02280000000001,6,0,2,2,0,104.1,8,0,0,0,0,Cn1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21
8718,8718,ENV9002,p-SO2F phenylacetic acid,O=C(O)Cc1ccc(S(=O)(=O)F)cc1,1.86,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.205,46.075600000000016,3,1,3,1,0,71.44,8,0,1,0,0,O=C(O)Cc1ccc(S(=O)(=O)F)cc1
8719,8719,ENV9003,"Acetic acid, 3-(pentafluorothio)phenoxy-",O=C(O)COc1cccc(S(F)(F)(F)(F)F)c1,2.78,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.198,50.969800000000006,2,1,4,1,0,46.53,8,0,5,0,0,O=C(O)COc1cccc(S(F)(F)(F)(F)F)c1
8720,8720,ENV9005,"1-H-5-Thiobenzyl-1,2,3-triazole",c1ccc(Sc2cnn[nH]2)cc1,2.65,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.23200000000003,46.94770000000002,3,1,2,2,0,41.57,8,0,0,0,0,c1ccc(Sc2cnn[nH]2)cc1
8721,8721,ENV9006,"Phenoxyacetic acid,3-NH2-4-CL",Nc1cc(OCC(=O)O)ccc1Cl,1.16,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.609,48.99520000000001,3,2,3,1,0,72.55,8,1,0,0,0,Nc1cc(OCC(=O)O)ccc1Cl
8722,8722,ENV9007,4-Hydrazinoquinazoline,NNc1ncnc2ccccc12,1.67,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.18,47.34810000000001,4,2,1,2,0,63.83,8,0,0,0,0,NNc1ncnc2ccccc12
8723,8723,ENV9008,m-Methylsulfonylphenylacetic acid,CS(=O)(=O)c1cccc(CC(=O)O)c1,0.06,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,214.242,50.891600000000025,3,1,3,1,0,71.44,9,0,0,0,0,CS(=O)(=O)c1cccc(CC(=O)O)c1
8724,8724,ENV9009,"Phenoxyacetic acid,m-methylsufonyl",CS(=O)(=O)c1cccc(OCC(=O)O)c1,0.01,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230.241,52.68260000000003,4,1,4,1,0,80.67,9,0,0,0,0,CS(=O)(=O)c1cccc(OCC(=O)O)c1
8725,8725,ENV9010,N-Me 2-Methylthiophenylcarbamate,CNC(=O)Oc1ccccc1SC,1.51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197.259,53.30670000000003,3,1,2,1,0,38.33,9,0,0,0,0,CNC(=O)Oc1ccccc1SC
8726,8726,ENV9011,N-Acetyl-methanesulfonilide,CC(=O)N(c1ccccc1)S(C)(=O)=O,0.29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213.258,54.445800000000034,3,0,2,1,0,54.45,9,0,0,0,0,CC(=O)N(c1ccccc1)S(C)(=O)=O
8727,8727,ENV9012,"Furan, 2-CH2CH2CONMe2",CN(C)C(=O)CCc1ccco1,0.62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.208,45.72300000000003,2,0,3,1,0,33.45,9,0,0,0,0,CN(C)C(=O)CCc1ccco1
8728,8728,ENV9013,1-Phenyl-3-Me-3-(2-OHEt)triazene,CN(CCO)N=Nc1ccccc1,1.71,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.22299999999998,50.67380000000003,3,1,4,1,0,48.19,9,0,0,0,0,CN(CCO)N=Nc1ccccc1
8729,8729,ENV9014,"Me-Phosphoramidate,O-Me,O-4-MeSPh",CNP(=O)(OC)Oc1ccc(SC)cc1,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,247.25600000000003,62.52620000000004,4,1,5,1,0,47.56,9,0,0,0,0,CNP(=O)(OC)Oc1ccc(SC)cc1
8730,8730,ENV9015,"1,3-Dibutanoyl urea",CCCC(=O)NC(=O)NC(=O)CCC,1.4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.238,51.49740000000002,3,2,4,0,0,75.27000000000001,9,0,0,0,0,CCCC(=O)NC(=O)NC(=O)CCC
8731,8731,ENV9016,"Me-iPr-(1,1-diMe propyn-3-yl)amine",C#CC(C)(C)N(C)C(C)C,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139.242,45.81100000000002,1,0,2,0,0,3.24,9,0,0,0,0,C#CC(C)(C)N(C)C(C)C
8732,8732,ENV9017,2-Chloro-5-CF3-acetanilide,CC(=O)Nc1cc(C(F)(F)F)ccc1Cl,2.24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.608,50.75770000000001,1,1,1,1,0,29.1,9,1,3,0,0,CC(=O)Nc1cc(C(F)(F)F)ccc1Cl
8733,8733,ENV9018,"Phenoxyacetic acid,3-carboxy-4-CL",O=C(O)COc1ccc(Cl)c(C(=O)O)c1,1.07,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.603,51.54210000000001,3,2,4,1,0,83.83,9,1,0,0,0,O=C(O)COc1ccc(Cl)c(C(=O)O)c1
8734,8734,ENV9019,"Acetic acid,m-CF3 phenyl ester",CC(=O)Oc1cccc(C(F)(F)F)c1,2.63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.147,42.75300000000002,2,0,1,1,0,26.3,9,0,3,0,0,CC(=O)Oc1cccc(C(F)(F)F)c1
8735,8735,ENV9020,m-SCF3 phenoxyacetic acid,O=C(O)COc1cccc(SC(F)(F)F)c1,2.86,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,252.213,51.48480000000002,3,1,4,1,0,46.53,9,0,3,0,0,O=C(O)COc1cccc(SC(F)(F)F)c1
8736,8736,ENV9021,m-CF3sulfonyl phenoxyacetic acid,O=C(O)COc1cccc(S(=O)(=O)C(F)(F)F)c1,2.19,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284.211,52.813600000000015,4,1,4,1,0,80.67,9,0,3,0,0,O=C(O)COc1cccc(S(=O)(=O)C(F)(F)F)c1
8737,8737,ENV9022,5-Methylquinoxaline-1-oxide,Cc1cccc2c1ncc[n+]2[O-],1.2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.176,45.44000000000002,2,0,0,2,0,39.83,9,0,0,0,0,Cc1cccc2c1ncc[n+]2[O-]
8738,8738,ENV9023,Isobenzofuranone-3-urea,NC(=O)NC1OC(=O)c2ccccc21,0.49,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,192.174,47.317600000000006,3,2,1,1,1,81.42000000000002,9,0,0,0,0,NC(=O)NC1OC(=O)c2ccccc21
8739,8739,ENV9024,"Quinoxaline, 2-ureyl",NC(=O)Nc1cnc2ccccc2n1,1.3,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,188.19,52.74410000000001,3,2,1,2,0,80.9,9,0,0,0,0,NC(=O)Nc1cnc2ccccc2n1
8740,8740,ENV9025,"Propylbenzene, 3,3,3-trifluoro-",FC(F)(F)CCc1ccccc1,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.16499999999996,40.81800000000002,0,0,2,1,0,0.0,9,0,3,0,0,FC(F)(F)CCc1ccccc1
8741,8741,ENV9026,"5-Thiobenzyl-1,3,4-Triazin-2-one",O=c1[nH]nc(CSc2ccccc2)[nH]1,1.46,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207.25800000000004,55.21140000000002,3,2,3,2,0,61.54,9,0,0,0,0,O=c1[nH]nc(CSc2ccccc2)[nH]1
8742,8742,ENV9027,4-Benzenesulfonamidopyrazole,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,0.87,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,223.25700000000003,55.83820000000002,3,2,3,2,0,74.85,9,0,0,0,0,O=S(=O)(Nc1cn[nH]c1)c1ccccc1
8743,8743,ENV9028,"Bromoacetic acid, p-NHCOC Ph ester",CC(=O)Nc1ccc(OC(=O)CBr)cc1,1.08,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.098,60.17470000000002,3,1,3,1,0,55.4,10,0,0,1,0,CC(=O)Nc1ccc(OC(=O)CBr)cc1
8744,8744,ENV9029,N-Me-3-carboMeO phenylcarbamate,CNC(=O)Oc1cccc(C(=O)OC)c1,1.42,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.201,52.86520000000002,4,1,2,1,0,64.63,10,0,0,0,0,CNC(=O)Oc1cccc(C(=O)OC)c1
8745,8745,ENV9031,"2,5-DiMe-4-CL-N-Me phenylcarbamate",CNC(=O)Oc1cc(C)c(Cl)cc1C,2.95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.664,56.00970000000002,2,1,1,1,0,38.33,10,1,0,0,0,CNC(=O)Oc1cc(C)c(Cl)cc1C
8746,8746,ENV9032,4-Ethoxyphenyl acetate,CCOc1ccc(OC(C)=O)cc1,1.95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.203,48.92000000000003,3,0,3,1,0,35.53,10,0,0,0,0,CCOc1ccc(OC(C)=O)cc1
8747,8747,ENV9033,Me-3-(p-NO2phenoxy)propyl sulfone,CS(=O)(=O)CCCOc1ccc([N+](=O)[O-])cc1,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,259.283,62.919200000000025,5,0,6,1,0,86.50999999999999,10,0,0,0,0,CS(=O)(=O)CCCOc1ccc([N+](=O)[O-])cc1
8748,8748,ENV9034,1-Me-1-acetyl-3-(p-MeOPh)triazene,COc1ccc(N=NN(C)C(C)=O)cc1,2.61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.233,55.95400000000003,4,0,3,1,0,54.260000000000005,10,0,0,0,0,COc1ccc(N=NN(C)C(C)=O)cc1
8749,8749,ENV9035,3-Ethyl-dimethylpara-oxon,CCc1cc(OP(=O)(OC)OC)ccc1[N+](=O)[O-],2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.19699999999995,64.72690000000003,6,0,6,1,0,87.9,10,0,0,0,0,CCc1cc(OP(=O)(OC)OC)ccc1[N+](=O)[O-]
8750,8750,ENV9036,w-Phenylpropionaldehyd N-Me hydrazone,CNN=CCCc1ccccc1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.236,52.31470000000002,2,1,4,1,0,24.39,10,0,0,0,0,CNN=CCCc1ccccc1
8751,8751,ENV9037,"Pyrido(12a)pyrim-4one,6789H-39-DiMe",CC1=CC(=O)N2C=CCCC2(C)N1,0.69,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.23499999999996,50.517700000000026,2,1,0,0,2,32.34,10,0,0,0,0,CC1=CC(=O)N2C=CCCC2(C)N1
8752,8752,ENV9038,"1-Phenyl-3-(2,3-diOHPropyl)urea",O=C(NCC(O)CO)Nc1ccccc1,0.28,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210.233,56.55600000000002,3,4,4,1,0,81.59,10,0,0,0,0,O=C(NCC(O)CO)Nc1ccccc1
8753,8753,ENV9039,"3,3-DiMe-1-(3-acetylAmPh)triazene",CC(=O)Nc1cccc(N=NN(C)C)c1,1.61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.249,58.94870000000003,3,1,3,1,0,57.06,10,0,0,0,0,CC(=O)Nc1cccc(N=NN(C)C)c1
8754,8754,ENV9040,"Adenine,9-(1-hydroxymethyl-butyl)",CCCC(CO)n1cnc2c(N)ncnc21,0.66,0,1,1,1,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.264,60.766200000000026,6,2,4,2,0,89.85,10,0,0,0,0,CCCC(CO)n1cnc2c(N)ncnc21
8755,8755,ENV9042,"2-Br 3,5-DiCF3 acetanilide",CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Br,3.51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.056,58.44969999999999,1,1,1,1,0,29.1,10,0,6,1,0,CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Br
